code,product_name,countries_en,brands,abbreviated_product_name,generic_name,quantity,ecoscore_score,ecoscore_grade,nutrient_levels_tags,main_category_en,nutriscore_score,nutriscore_grade,nova_group,food_groups_en
3660992120017,"Moutarde Forte Bien Vu,",France,Bien vu,,,370g,54.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Groceries,9.0,c,3.0,"Fats and sauces,Dressings and sauces"
3660992120024,Ketchup NT Bien Vu FLC SPL 560G,France,Bien vu,,,560g,,unknown,,,,unknown,,
3660992120048,"Cornichons Fins Au Vinaigre Bien Vu,",France,,,,,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity",Pickled gherkins,,unknown,,"Salty snacks,Salty and fatty products"
3660992120079,"Vinaigre De Vin Bien Vu, 6°,",France,Bien vu,,,,71.0,b,,Wine vinegars,,not-applicable,2.0,"Fats and sauces,Dressings and sauces"
3660992120086,"Vinaigre D'alcool Coloré Bien Vu, 6°,",France,Bien vu,,,,71.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity",Alcohol vinegars,,not-applicable,4.0,"Fats and sauces,Dressings and sauces"
3660992120093,Vinaigre d'alcool 8%,France,bien vu,,,1 litre,71.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity",Alcohol vinegars,,not-applicable,2.0,"Fats and sauces,Dressings and sauces"
3660992120109,"Vinaigrette Nature Allégée Bien Vu,",France,Bien vu,,,,34.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Groceries,10.0,c,3.0,"Fats and sauces,Dressings and sauces"
3660992120116,POIVRE NOIR moulu,France,Bien vu,,,100 g,2.0,e,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Groceries,,not-applicable,1.0,
3660992120123,Poivre blanc moulu,France,Bien vu!,,Poivre blanc moulu,100 g,7.0,e,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Groceries,,not-applicable,1.0,
3660992125005,Concentre de tomate BIEN VU,France,Bien vu,,,,,unknown,,,,unknown,,
3660992125012,Double Concentré de Tomates,France,Bien vu,,,440 g,27.0,d,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Double concentrate tomato paste,-3.0,a,1.0,"Fruits and vegetables,Vegetables"
3660992125036,Double concentré de tomates,France,Bien Vu,,Purée de tomates double concentrée 28%,70g (71 ml),50.0,c,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Tomato pastes,-1.0,a,3.0,"Fruits and vegetables,Vegetables"
3660992125043,Double concentré de tomates,France,Bien vu,,Purée de tomates double concentré 28%,150g,77.0,b,en:fat-in-low-quantity,Groceries,,unknown,3.0,"Fats and sauces,Dressings and sauces"
3660992130009,Farine ménagère,France,"Bien Vu !,U",,Farine de blé type 55,1 kg,91.0,a,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",White wheat flours,-4.0,a,1.0,"Cereals and potatoes,Cereals"
3660992140022,Panache,France,,,,,,unknown,,,,unknown,,
3660992160037,Jus D'orange Bien Vu 1L,France,Bien vu,,,,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Beverages,2.0,c,,
3660992310005,"Emmental Râpé (29,5 % MG)",France,"BIen Vu !,U",,"Fromage industriel, à pâte pressée cuite, au lait pasteurisé de vache, râpé",200 g,32.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Industrial cheese,11.0,d,3.0,"Milk and dairy products,Cheese"
3660992310029,Gruyère,France,Eco+,,,,52.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Grated emmentaler,11.0,d,3.0,"Milk and dairy products,Cheese"
3660992310043,"Camembert Au Lait Pasteurisé Bien Vu, 20%MG,",France,Bien vu,,,250 g,58.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Camemberts from pasteurized cow milk,14.0,d,3.0,"Milk and dairy products,Cheese"
3660992310050,Coulommiers au lait pasteurisé,France,"Bien Vu,U",,"Fromage industriel de France, à pâte molle à croûte fleurie, au lait pasteurisé de vache",350 g,45.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Industrial cheese,14.0,d,,"Milk and dairy products,Cheese"
3660992310098,Roquefort AOP,France,Bien vu,,"Fromage industriel de France AOP, à pâte persillée, au lait cru de brebis",150 g,46.0,c,"en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",fr:produits-labellises,,unknown,,"Milk and dairy products,Cheese"
3660992310128,"Mozzarella (18,5% MG) - 220 g - Bien Vu (U)",France,"Bien vu,U",,Fromage à pâte filée italien au lait de vache pasteurisé,220 g (125 g net égoutté),59.0,c,en:fat-in-moderate-quantity,Industrial cheese,,unknown,3.0,"Milk and dairy products,Cheese"
3660992310173,"Fromage fondu (19,5% MG)",France,"Bien vu,Bien Vu!",,,400 g,41.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-moderate-quantity,en:salt-in-high-quantity",Melted cheese,15.0,d,4.0,"Milk and dairy products,Cheese"
3660992310180,Bûche de chevvre,France,Bien Vu,,,180gr,,unknown,,,,unknown,,
3660992315031,Pate Feuilletee Bien Vu 230G,France,Bien vu,,Pâte Feuilletée avec de la matière grasse végétale,230 g,42.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Puff pastry sheets,13.0,d,,"Cereals and potatoes,Cereals"
3660992320035,Jambon cru,France,Bien Vu!,,,150 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Raw-cured-ham,20.0,e,3.0,"Fish‚ Meat‚ Eggs,Processed meat"
3660992320059,Lardons nature,France,Bien Vu !,,Lardons nature crus,200 g,4.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",fr:Charcuteries à cuire,23.0,e,4.0,"Fish‚ Meat‚ Eggs,Processed meat"
3660992320080,Salami danois,France,Continental foods,,,,,unknown,,,,unknown,,
3660992320097,Saucisson à l'ail nature,France,Bien vu!,,Saucisson à l'ail nature,400 g,7.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Garlic sausage,23.0,e,4.0,"Fish‚ Meat‚ Eggs,Processed meat"
3660992320103,Jambon cuit supérieur avec couenne,France,Bien Vu!,,,180 g,41.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",White hams,13.0,d,4.0,"Fish‚ Meat‚ Eggs,Processed meat"
3660992320134,Jambon cru fumé,France,Bien Vu!,,,200 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Raw-cured-ham,18.0,d,4.0,"Fish‚ Meat‚ Eggs,Processed meat"
3660992320165,Lardons fumés,France,Bien vu !,,Lardons fumés,200 g,19.0,e,en:fat-in-high-quantity,fr:Charcuteries à cuire,,unknown,4.0,"Fish‚ Meat‚ Eggs,Processed meat"
3660992320172,Saucisson à l'ail,France,Bien Vu !,,,400 g,1.0,e,,Garlic sausage,,unknown,,"Fish‚ Meat‚ Eggs,Processed meat"
3660992320226,Poitrine fumée,France,Bien Vu!,,,300 g,44.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",fr:poitrines-fumees,21.0,e,4.0,"Fish‚ Meat‚ Eggs,Meat,Meat other than poultry"
3660992325009,"Saumon Atlantique, fumé au bois de hêtre",France,Bien vu,,"Saumon Atlantique, fumé, décongelé",200 g,31.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",Smoked salmons from farming,13.0,d,3.0,"Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish"
3660992330034,10 Œufs frais calibre moyen 53-63g,France,Bien Vu!,,,10,44.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Cage chicken eggs,-1.0,a,,"Fish‚ Meat‚ Eggs,Eggs"
3660992335091,Cordon Bleu de Dinde,France,,,,,17.0,e,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Turkey cordons bleus,5.0,c,,
3660992335114,"Haricots Verts Très Fins Bien Vu,",France,Bien Vu,,,,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Green beans,-6.0,a,,"Fruits and vegetables,Vegetables"
3660992335121,Choux fleurs en fleurettes surgelés,France,Bien Vu,,,1,,unknown,,,,unknown,,
3660992335138,Pommes rissolées préfrites surgelées,France,Bien vu,,Pommes rissolées préfrites surgelées,1kg,59.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Frozen-pre-fried-potato-cubes,-2.0,a,1.0,"Cereals and potatoes,Potatoes"
3660992335152,Pommes frites,France,"Bien vu,Bien Vu !",,Pommes Frites Préfrites Surgelées,"2,5 kg ?",79.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Frozen fries,-2.0,a,4.0,"Cereals and potatoes,Potatoes"
3660992335206,Poisson Panés de Poisson,France,Bien Vu !,,,,15.0,e,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Fish fingers,1.0,b,3.0,"Composite foods,One-dish meals"
3660992340019,Crème fraîche épaisse (30% MG),France,Bien Vu,,,494 g (50 cl),69.0,b,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",fr:Crèmes fraîches,13.0,d,1.0,"Milk and dairy products,Milk and yogurt"
3660992340095,Yaourts nature,France,Bien vu,,Yaourts nature,"12 pots, 1.5 kg",79.0,b,en:fat-in-low-quantity,Plain yogurts,,unknown,4.0,"Milk and dairy products,Milk and yogurt"
3660992340101,"Fromage Blanc Nature Bien Vu, 0%MG,",France,Bien vu,,,1 kg,71.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",fr:Fromages blancs natures,-4.0,a,,"Milk and dairy products,Dairy desserts"
3660992350025,"Barre Pâtissière Bien Vu,",France,Bien vu,,,,,unknown,,,,unknown,,
3660995060754,VDP Rouge Le Temps Des Gitans,France,,,,,,unknown,,,,unknown,,
3661004233169,,France,,,,,,unknown,,,,unknown,,
3661019000459,Viande hachée égrénée 15% mg,France,,,,,,unknown,,,,unknown,,
3661019000473,Steak hachés,France,,,,,8.0,e,,Ground beef steaks,,unknown,,"Fish‚ Meat‚ Eggs,Meat,Meat other than poultry"
3661019000800,Le facon bouchère 100% pur boeuf,France,,,,,,unknown,,,,unknown,,
3661019000817,Le 100% Pur Bœuf - 10 steaks hachés surgelés,France,Bretagne Viandes,,Le 100% Pur Bœuf - 10 Steak Hachés Surgelés,1 kg (10 * 100 g),8.0,e,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Frozen ground beef steaks,2.0,b,1.0,"Fish‚ Meat‚ Eggs,Meat,Meat other than poultry"
3661019001371,Viande hachée égrénée surgelée,France,"Bretagne Quimper Viande,Bretagne Quimper Viandre",,,500 g,,unknown,,,,unknown,,
3661019001425,Viande hachée,France,bretagne Viande,,,500gr,,unknown,,Frozen meats,,unknown,,"Fish‚ Meat‚ Eggs,Meat,Meat other than poultry"
3661019001913,Viande hachée egrenee bio,France,Bretagne Viandes,,,500 g,,unknown,,,,unknown,,
3661019002057,Steacks hachés bio 125gr 15 % m.g. surgelés,France,,,,,,unknown,,,,unknown,,
3661019002309,Steak de bœuf à griller,France,Bretagne Viande Quimper,,,,,unknown,,,,unknown,,
3661019002347,Émincé de bœuf congelé,France,,,,,,unknown,,,,unknown,,
3661019002996,Steaks hachés Kosher,France,,,,8 x 100 g,11.0,e,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Ground beef steaks,2.0,b,,"Fish‚ Meat‚ Eggs,Meat,Meat other than poultry"
3661019003764,Steacks hachés 120 g 15% surgelés,France,,,,,,unknown,,,,unknown,,
3661019004006,le façon bouchere,France,Bretagne viande,,,750g 6 x 125g,8.0,e,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Ground beef steaks,2.0,b,,"Fish‚ Meat‚ Eggs,Meat,Meat other than poultry"
3661020000059,Glace,France,,,,,67.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Ice creams,14.0,d,,"Milk and dairy products,Ice cream"
3661030000001,Nectar raisin pomme cassis,France,,,,,,unknown,,,,unknown,,
3661030000094,,France,,,,,,unknown,,,,unknown,,
3661030000667,Clémentine Catégorie 1,France,,,,1 kg,,unknown,,,,unknown,,
3661030001053,Clémentine,France,,,,"1,5 kg",,unknown,,,,unknown,,
3661030001466,Citrons,France,Citrobel,,,500 g,,not-applicable,,Fresh lemons,,unknown,,"Fruits and vegetables,Fruits"
3661030001817,Oranges filet 2kg Espagne,France,,,,,,unknown,,,,unknown,,
3661030002081,"Citron Primofiori Cello,",France,,,,,,unknown,,,,unknown,,
3661030002197,Citrons primofiori filet 1kg Origine : Espagne cat : 1 cal:4/5,France,,,,1 kg,,unknown,,,,unknown,,
3661030002784,Citron (+20% gratuit),France,Sans marque,,,"1,2 kg",,not-applicable,,Fresh lemons,,unknown,,"Fruits and vegetables,Fruits"
3661030002845,Sardines à l'huile d'olive vierge extra,France,Leader Price,,,120 g,15.0,e,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Sardines in olive oil,5.0,c,,"Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish"
3661030005129,Mandarine,France,AMC Spain,,,2kg3,,unknown,,,,unknown,,
3661030005136,Mandarines Clemenvilla,France,,,,,,unknown,,,,unknown,,
3661030006416,Clementines,France,,,,"2,3 kg",,unknown,,Clementines,,unknown,,"Fruits and vegetables,Fruits"
366103000957,AM FRESH,France,Clémentines,,,,,unknown,,,,unknown,,
3661030010376,mandarines à déguster,France,terre d\'agrumes,,,,,unknown,,,,unknown,,
3661030010994,Clémentines,France,,,,,,unknown,,,,unknown,,
3661030011014,Clémentine à déguster,France,,,,2 kg,,unknown,,,,unknown,,
3661030011045,Clémentine,France,,,,1 kg,,not-applicable,,Fresh clementines,,unknown,,"Fruits and vegetables,Fruits"
3661030011069,Clémentines,France,Terre d'agrumes,,,1 kg,,not-applicable,,Fresh clementines,,unknown,4.0,"Fruits and vegetables,Fruits"
3661030011076,Clémentine ,France,Terre d'agrumes ,,,"1,5 kilo ",,unknown,,,,unknown,,
3661030012257,Mandarine,France,,,,,,unknown,,,,unknown,,
3661030015593,Clémentines,France,,,,,,unknown,,,,unknown,,
3661030015739,Orange,France,Terre d'Agrumes,,,2 kg,,not-applicable,,Fresh oranges,,unknown,4.0,"Fruits and vegetables,Fruits"
3661030015777,Filet 2kg Orange,France,,,,,,unknown,,,,unknown,,
3661030016927,Oranges non traités après récolte,France,,,,,,unknown,,,,unknown,,
3661030017085,Oranges,France,,,,,,not-applicable,,Fresh oranges,,unknown,,"Fruits and vegetables,Fruits"
3661030018372,Orange à jus Valencia,France,Jutonic,,,,,unknown,,,,unknown,,
3661030018389,Orange,France,,,,,,unknown,,,,unknown,,
3661030018594,Orange à jus,France,,,,,,unknown,,,,unknown,,
3661030018600,L'orange à jus,France,,,,,,unknown,,,,unknown,,
3661030020146,Fraise,France,,,,,,unknown,,,,unknown,,
3661030020160,Fraise,France,Fragole,,,500 g,79.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Strawberries,-2.0,a,1.0,"Fruits and vegetables,Fruits"
3661030020191,Fraise,France,,,,1 kg,,not-applicable,,Fresh strawberries,,unknown,,"Fruits and vegetables,Fruits"
3661030022843,Orange,France,,,,,,unknown,,,,unknown,,
3661030022867,Orange,France,,,,,,unknown,,,,unknown,,
3661030025424,Oranges,France,,,,,,not-applicable,,Fresh oranges,,unknown,,"Fruits and vegetables,Fruits"
3661030026650,"Citrons eureka, filet de",France,,,,500 g,,unknown,,,,unknown,,
3661030026780,"Citron Eureka, Calibre 4/5, Catégorie 1, Argentine, Filet",France,,,,1 kg,,unknown,,,,unknown,,
3661030027787,L'orange à jus,France,,,,2 kg,,unknown,,,,unknown,,
3661030029385,Abricot,France,Sapore di Stagione,,,500 g,,not-applicable,,Fresh apricots,,unknown,,"Fruits and vegetables,Fruits"
3661030029446,,France,,,,,,unknown,,,,unknown,,
3661030029958,"Citrons vernas non traités, filet de",France,,,,500 g,,unknown,,,,unknown,,
3661030030732,Framboise,France,,,,,,unknown,,,,unknown,,
3661030031562,Citron Eureka non traité cello 500g calibre 4 Argentine,France,,,,500 g,,unknown,,,,unknown,,
3661030033283,Clémentines,France,,,,,,unknown,,,,unknown,,
3661030038165,Mandarine Feuilles,France,,,,,,unknown,,,,unknown,,
3661030041462,Oranges variété navel,France,,,,,,unknown,,,,unknown,,
3661030042230,Oranges naveline,France,,,,,,unknown,,,,unknown,,
3661030042421,clémentine feuille,France,,,,1 kg,,unknown,,,,unknown,,
3661030042445,Clémentine feuille,France,,,,1 kg,,unknown,,,,unknown,,
3661030044777,Instant Bio,France,,,,,,unknown,,,,unknown,,
3661030045613,"Citrons Bio,",France,,,,,,unknown,,,,unknown,,
3661030046979,Mandarine a jus,France,,,,,,unknown,,,,unknown,,
3661030047075,"Fraise Bio, Catégorie 2",France,,,,250 g,,unknown,,,,unknown,,
3661030047099,Framboises bio,France,Bio'rigin,,,125 g,,not-applicable,,Fresh raspberries,,unknown,1.0,"Fruits and vegetables,Fruits"
3661030047174,Oranges navelate bio,France,,,,1 kg,,unknown,,,,unknown,,
3661030048003,Myrtilles Bio,France,Bio'rigin,,,125 g,,not-applicable,,Fresh blueberries,,unknown,,"Fruits and vegetables,Fruits"
3661030048393,Oranges bio spécial jus à presser,France,"Instant bio,Agribio,Agri Commerce",,,1 kg,,not-applicable,,Fresh oranges,,unknown,1.0,"Fruits and vegetables,Fruits"
3661030049451,Nectarine jaune,France,,,,,,unknown,,,,unknown,,
3661030049475,Lindt excellence framboise Intense,France,Lindt,,,,,unknown,,,,unknown,,
3661030049499,Peche jaune,France,,,,,,unknown,,,,unknown,,
3661030052833,L'orange a jus,France,,,,2 kg,,unknown,,,,unknown,,
3661030053410,4 citrons,France,,,,,,unknown,,,,unknown,,
3661030053465,Citron,France,,,,500 g,,not-applicable,,Fresh lemons,,unknown,,"Fruits and vegetables,Fruits"
3661030055667,Clémentine Bio,France,,,,1 kg,,unknown,en:salt-in-low-quantity,Clementines,,unknown,,"Fruits and vegetables,Fruits"
3661030058644,,France,,,,,,unknown,,,,unknown,,
3661030059238,Mandarine feuille,France,,,,1 kg,,unknown,,,,unknown,,
3661030061712,Bio'Rigin,France,,,,500 g,,unknown,,,,unknown,,
3661030067035,Citron,France,,,,,,unknown,,,,unknown,,
3661030069435,Mandarine,France,,,,1 kg,,unknown,,,,unknown,,
3661030069923,Patate douce bio,France,,,,500 g,79.0,b,,Sweet potatoes,,unknown,,"Cereals and potatoes,Potatoes"
3661030071537,Oranges sanguines,France,,,,,,unknown,,,,unknown,,
3661030072701,Instant bio,France,,,,,,unknown,,,,unknown,,
3661030074835,Peche jaune bio,France,,,,500 g,,unknown,,,,unknown,,
3661030074859,"Nectarine bio, Catégorie 1, 61/67mm",France,,,,,,unknown,,,,unknown,,
3661030075146,Raisin blanc variété superior sans pepin,France,,,,500 g,,unknown,,,,unknown,,
3661030075269,Prune noire bio,France,Bio'rigin,,,500 g,,not-applicable,,Fresh plums,,unknown,,"Fruits and vegetables,Fruits"
3661030075467,Raisin blanc &quot; SUGRAONE&quot;,France,,,,500 g,,unknown,,,,unknown,,
3661030075764,Raisin noir midnight beauty,France,Agricommerce,,,500 g,78.0,b,,Black seedless grapes,,unknown,,"Fruits and vegetables,Fruits"
3661030076143,Raisin sans pépin,France,Saveur de Saison...,,,500 g,79.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Fresh grapes,-1.0,a,,"Fruits and vegetables,Fruits"
3661030076938,Raisin sans pépin,France,,,,500g,100.0,a,,Fresh grapes,,unknown,1.0,"Fruits and vegetables,Fruits"
3661030077010,Prune Noire Bio,France,,,,500 g,,unknown,,,,unknown,,
3661030079762,,France,,,,,,unknown,,,,unknown,,
3661030079885,Citron,France,,,,1 kg,,unknown,,,,unknown,,
3661030080003,Raisin sans pépin,France,Sans marque,,,500 g,79.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Fresh grapes,-5.0,a,1.0,"Fruits and vegetables,Fruits"
